altid,used,cos_aspect,sin_aspect,elevation,slope,veg_class,dist_to_water
P044,0,0.116662,1.46874,2012,15,asage,2964.074743
P044,0,1.69466,1.71934,1761,2,asage,3855.021255
P044,0,0.156545,0.4628,2132,15,asage,662.8665163
P044,0,1.99996,1.00935,1994,6,asage,1215.807535
P044,0,1.69466,1.71934,1752,1,asage,1385.961296
P044,0,0.308777,0.277358,1869,17,asage,3885.352489
P044,0,1.46036,0.112269,1722,2,asage,6901.925172
P044,0,1.26312,0.0352362,2166,12,asage,2184.436777
P044,0,1.69466,1.71934,1746,2,asage,5804.803984
P044,0,1.52635,1.85027,1831,5,asage,2533.764522
P044,0,0.565251,1.90055,1880,3,asage,12309.98093
P044,0,1.20416,0.0210631,2125,9,asage,1060.545997
P044,0,1.86824,1.49614,1848,6,asage,1596.569615
P044,0,0.803884,0.0194193,2137,13,asage,1273.019922
P044,0,1.29531,1.9554,2073,9,asage,2212.812708
P044,0,1.69466,1.71934,1713,0,asage,6734.902286
P044,0,1.69466,1.71934,1705,1,asage,1581.408137
P044,0,1.69466,1.71934,1714,0,asage,6234.886274
P044,0,1.69466,1.71934,2100,2,asage,189.1237318
P044,0,1.63913,0.230904,2262,3,asage,1242.057676
P044,0,0.0337651,0.742337,2548,26,asage,2191.167876
P044,0,0.0513167,1.31623,2665,11,asage,720.4241506
P044,0,0.906659,0.00436574,2371,9,asage,2703.352408
P044,0,1.77542,0.368552,2684,4,asage,836.6323912
P044,0,1.94993,0.687524,2564,20,asage,1808.948326
P044,0,0.031958,1.25079,2391,11,asage,3122.71614
P044,0,0.342466,0.246575,2594,32,asage,2540.974008
P044,0,0.0036723,0.914378,1874,6,asage,11008.13247
P047,0,0.266239,0.320592,1784,8,asage,3085.311505
P047,0,1.69466,1.71934,1708,1,asage,2050.494604
P047,0,0.292893,1.70711,1757,2,asage,1578.284495
P047,0,0.359816,0.231779,2112,10,asage,3407.972906
P047,0,1.13989,0.00983226,2188,13,asage,743.8823432
P047,0,0.543507,1.88973,1803,2,asage,4601.968268
P047,0,0.105573,1.44721,1725,2,asage,7316.624066
P047,0,1.75832,0.348114,1967,5,asage,817.9993167
P047,0,0.532112,0.116212,1780,4,asage,2412.862713
P047,0,1.69466,1.71934,1751,1,asage,10059.0775
P047,0,1.69466,1.71934,1720,0,asage,5037.363346
P047,0,0.70932,0.0431796,1902,11,asage,3700.954477
P047,0,1.69466,1.71934,1711,0,asage,6965.886154
P047,0,1.04129,1.99915,2191,15,asage,2837.145883
P047,0,1.82404,0.433471,1948,17,asage,2758.483326
P047,0,0.0756009,1.38143,1753,2,asage,2489.387844
P047,0,1.4444,1.89583,1740,3,asage,7404.225722
P047,0,0.0152881,1.17419,1850,2,asage,2932.728007
P047,0,1.69466,1.71934,1719,1,asage,8437.647943
P047,0,1.92848,0.628609,1906,3,asage,705.7347966
P047,0,1.69466,1.71934,1730,1,asage,438.3639432
P047,0,1.64018,0.231779,1732,5,asage,1605.344829
P047,0,1.98328,0.817911,1800,5,asage,1149.4381
P047,0,1.18429,1.98287,2135,10,asage,905.4401375
P047,0,1.69466,1.71934,1718,0,asage,5654.780015
P047,0,0.020543,0.798347,1817,4,asage,4362.701539
P047,0,1.69466,1.71934,1756,2,asage,5499.324365
P047,0,0.77166,0.0264185,1818,2,asage,1774.938572
P047,0,0.292893,1.70711,1742,2,asage,4604.096339
P047,0,1.69466,1.71934,1709,1,asage,1878.592045
P047,0,0.982459,0.00015384,2265,18,asage,3972.303387
P047,0,0.116212,1.46789,2160,1,asage,804.3240073
P047,0,0.120367,0.524347,2667,3,asage,351.5390911
P047,0,0.0417377,1.28589,2599,16,asage,132.9476965
P047,0,1.5145,1.85749,2427,24,asage,2114.342281
P049,0,1.82296,0.431895,2108,12,asage,938.8463843
P049,0,0.00204426,1.06391,1793,3,asage,2496.331129
P049,0,1.99994,0.988723,1763,2,asage,2833.042777
P049,0,1.47777,0.121516,2017,10,asage,8153.705709
P049,0,1.10408,1.99457,2163,20,asage,633.1247827
P049,0,1.41364,1.91044,1912,3,asage,3034.469472
P049,0,1.99997,0.992551,1755,3,asage,2723.282646
P049,0,1.55059,1.83477,2026,10,asage,885.6446394
P049,0,1.45529,1.89034,1725,3,asage,67.90241617
P049,0,0.292893,0.292893,1690,2,asage,1132.54962
P049,0,1.69466,1.71934,1711,0,asage,6459.663452
P049,0,1.71854,0.304519,2656,5,asage,984.5344542
P049,0,0.638083,0.0677897,2506,20,asage,1097.89959
P049,0,0.000447929,0.970073,2368,9,asage,1930.403658
P049,0,1.30729,1.95162,2675,6,asage,363.816386
P051,0,1.69466,1.71934,1722,1,asage,9501.488071
P051,0,0.579877,1.90747,1807,18,asage,2121.525113
P051,0,0.0570096,1.33282,2018,8,asage,4312.225454
P051,0,1.92848,0.628609,1813,15,asage,4123.805661
P051,0,1.69466,1.71934,1728,0,asage,9102.732353
P051,0,1.69466,1.71934,1711,0,asage,6346.580795
P051,0,1.67427,0.261514,1763,3,asage,7065.925498
P051,0,1.78903,0.385642,1885,10,asage,2333.742049
P051,0,1.24542,1.96942,1909,4,asage,738.2950608
P051,0,0.187815,0.4166,2056,11,asage,1885.810578
P051,0,0.0856727,0.595024,2673,10,asage,1709.112401
P052,0,1.69466,1.71934,1717,1,asage,387.4683166
P052,0,1.89443,1.44721,2082,7,asage,354.0285644
P052,0,0.000171423,0.981485,2120,11,asage,2586.195515
P052,0,0.684731,1.949,1729,2,asage,7317.420309
P052,0,1.83205,0.4453,1755,3,asage,1146.487516
P052,0,0.552786,1.89443,1772,6,asage,6674.666832
P052,0,0.127857,0.510749,2075,8,asage,1018.191494
P052,0,1.17889,1.98387,1795,4,asage,1384.635617
P052,0,1.10364,0.00538552,2399,1,asage,1753.729776
P052,0,1.44409,0.10402,1883,3,asage,438.7636557
P052,0,1.91652,0.600012,1879,8,asage,3466.624353
P052,0,1.43525,1.90031,1840,5,asage,2444.447064
P052,0,0.738267,0.0348597,1804,10,asage,9471.734038
P052,0,0.143279,1.51578,2136,7,asage,2458.130993
P052,0,1.69648,0.282419,1992,9,asage,1059.302971
P052,0,1.95937,0.717834,1931,9,asage,1559.067335
P052,0,1,2,1785,5,asage,2666.990475
P052,0,0.428207,1.8204,2122,16,asage,3541.437463
P052,0,1.69466,1.71934,1737,2,asage,3042.604272
P052,0,0.723128,0.0390931,2200,18,asage,1966.272862
P052,0,1.5547,0.16795,2009,10,asage,1106.193709
P052,0,0.292893,1.70711,1771,3,asage,3184.957673
P052,0,1.87903,1.47676,1934,6,asage,3256.730172
P052,0,1.95667,1.29116,1804,5,asage,3373.6138
P052,0,0.536503,0.113902,1968,8,asage,3686.288268
P052,0,1.64018,1.76822,1725,3,asage,2492.376957
P052,0,1.76294,0.353536,1768,2,asage,1378.620508
P052,0,1.14142,1.98995,2183,18,asage,1876.356757
P052,0,1.41159,1.91137,1816,6,asage,960.5131141
P052,0,0.391569,1.79361,1976,5,asage,657.7691258
P052,0,1.69466,1.71934,1712,0,asage,7008.338026
P052,0,1.69466,1.71934,1713,1,asage,7286.262638
P052,0,1.0721,0.0026027,2581,8,asage,321.7318035
P052,0,1.21243,0.0228236,2366,15,asage,1485.372154
P054,0,1.69466,1.71934,1714,2,asage,631.8514406
P054,0,1.32432,0.054054,2065,4,asage,665.2916158
P054,0,1.13485,1.99087,2073,6,asage,476.1139254
P054,0,1.46401,0.114168,1712,4,asage,1635.019398
P054,0,1.28302,0.0408853,1763,4,asage,8469.294587
P054,0,0.0131254,0.838512,2034,6,asage,583.6793457
P054,0,1.2141,1.97681,1783,8,asage,239.544079
P054,0,1.69466,1.71934,1719,1,asage,5368.538439
P054,0,0.374502,0.219774,1729,3,asage,1242.254308
P054,0,0.00410682,1.09054,1882,6,asage,3637.592992
P054,0,0.527424,0.11871,1763,3,asage,2864.849472
P054,0,1.69466,1.71934,1710,0,asage,7095.148207
P054,0,0.0136061,1.1644,2252,17,asage,4115.823945
P054,0,1.69466,1.71934,1740,4,asage,5177.079039
P054,0,1.69466,1.71934,1783,2,asage,10879.63756
P054,0,0.734071,0.0360074,1969,17,asage,954.5320422
P054,0,0.0203019,0.799521,2041,8,asage,508.319134
P054,0,0.901311,0.00488174,2498,26,asage,2534.45426
P054,0,1.41665,0.0909352,2527,13,asage,1082.275398
P055,0,0.0321775,0.748366,1805,2,asage,2652.602431
P055,0,1.9985,0.945327,1901,5,asage,1031.675801
P055,0,1.69762,1.71647,1993,6,asage,1235.162031
P055,0,0.00113189,1.04757,1871,8,asage,4260.886166
P055,0,1.32369,1.94616,1833,12,asage,1883.583533
P055,0,1.69466,1.71934,1705,0,asage,1594.599311
P055,0,1.9999,1.01433,2240,21,asage,1758.795908
P056,0,1.69466,1.71934,1704,1,asage,1715.052938
P056,0,0.0513167,0.683772,1781,4,asage,1313.842714
P056,0,1.52644,0.149788,1935,9,asage,1730.454639
P056,0,0.00457036,0.904502,2036,3,asage,561.8419912
P056,0,1.69466,1.71934,1782,2,asage,467.0478952
P056,0,1.42701,1.90425,1776,4,asage,2390.942545
P056,0,1.57091,1.82102,1963,2,asage,1127.217453
P056,0,0.174693,0.435316,1999,17,asage,1593.688822
P056,0,0.00247484,1.07031,1778,3,asage,3537.484025
P056,0,0.736883,1.96476,1927,3,asage,1963.273833
P056,0,1.27754,1.96071,1790,4,asage,1033.379117
P056,0,1.19612,1.98058,2033,11,asage,752.7416013
P056,0,1.69466,1.71934,1792,1,asage,213.3517842
P056,0,1.66602,1.74594,2092,20,asage,783.4900967
P056,0,0.0509236,0.684954,2679,5,asage,751.1632679
P056,0,0.946641,0.00142461,2197,10,asage,874.5190197
P057,0,1.92848,0.628609,1832,8,asage,617.1782879
P057,0,1.14981,1.98872,1767,4,asage,3708.404681
P057,0,1.69466,1.71934,1756,1,asage,2480.775554
P057,0,1.69466,1.71934,1717,0,asage,5340.756526
P057,0,0.0629179,1.34911,1743,4,asage,2089.948107
P057,0,1.99105,0.866512,2032,9,asage,832.9328156
P057,0,0.508162,0.129313,2161,11,asage,2446.256815
P057,0,1.69466,1.71934,1723,1,asage,1136.339874
P057,0,1.69466,1.71934,1751,2,asage,1481.111873
P057,0,1.92848,1.37139,1836,7,asage,2792.759654
P057,0,1.54299,1.83974,1994,6,asage,577.7214858
P057,0,0.0311092,1.24749,1955,13,asage,1231.117947
P057,0,1.72976,0.316295,1734,2,asage,5385.836177
P057,0,1.82326,0.432336,1852,7,asage,9337.581208
P057,0,0.680808,1.94769,1757,3,asage,4063.24137
P057,0,1.83531,1.54977,1978,9,asage,4799.874009
P057,0,1.74984,1.66162,2045,9,asage,200.7340632
P057,0,1.69466,1.71934,1713,0,asage,6707.015082
P057,0,1.99726,0.925968,2054,7,asage,3095.447386
P057,0,1.35423,1.93516,2360,16,asage,3129.956858
P058,0,1.69466,1.71934,1747,2,asage,1159.341062
P058,0,1.69466,1.71934,1728,2,asage,1720.834483
P058,0,1.69466,1.71934,1713,2,asage,469.3724373
P058,0,1.99896,0.954296,1697,3,asage,111.5924828
P058,0,0.0993878,1.43462,1747,2,asage,8903.207466
P058,0,1.69466,1.71934,1717,1,asage,8617.853192
P058,0,0.616394,0.0765033,1786,9,asage,1606.682156
P058,0,1.69466,1.71934,1715,1,asage,8899.132748
P058,0,0.894274,1.9944,1779,3,asage,2609.576047
P058,0,1.69466,1.71934,1745,2,asage,1034.446666
P058,0,1.99682,0.920255,2091,8,asage,1169.364439
P058,0,1.93032,0.633241,2032,7,asage,1974.405324
P058,0,0.0942266,0.576238,1925,12,asage,135.7484363
P058,0,1.40906,1.91251,2053,7,asage,1444.752449
P058,0,1.53554,1.84451,2165,28,asage,716.6960143
P058,0,0.255049,1.66712,1780,3,asage,513.8675822
P058,0,1.98837,1.15206,1745,5,asage,192.6801884
P058,0,1.69466,1.71934,1757,1,asage,3960.923227
P058,0,1.69466,1.71934,1754,2,asage,5724.447084
P058,0,1.99781,0.933837,2054,8,asage,598.4872537
P058,0,1.69466,1.71934,1721,0,asage,10603.52659
P058,0,1.30258,1.95312,1760,3,asage,2559.613494
P058,0,1.17889,0.0161301,1829,5,asage,1827.629335
P058,0,0.349854,0.240191,2082,15,asage,937.1108721
P058,0,1.69466,1.71934,1718,2,asage,1681.600064
P058,0,0.0492184,1.30986,2085,19,asage,381.2742491
P058,0,1.93932,0.65697,2031,4,asage,294.4940397
P058,0,0.300375,0.28549,1943,6,asage,1549.252057
P058,0,1.58549,0.189321,1965,11,asage,340.3620474
P058,0,1.28445,1.95869,1822,17,asage,7253.729747
P058,0,1.98995,0.858579,1780,4,asage,2405.918544
P058,0,1.66011,1.75116,1765,2,asage,1525.740455
P058,0,1.51517,1.85709,1819,5,asage,2574.502858
P058,0,1.69466,1.71934,1703,0,asage,1449.258328
P058,0,1.69466,1.71934,1712,0,asage,7268.093604
P058,0,0.0971725,0.569997,2195,12,asage,2844.906778
P058,0,0.0932789,1.42173,2623,32,asage,1125.452614
P058,0,1.54774,0.163349,2783,5,asage,657.4284513
P058,0,0.140898,1.51181,2717,22,asage,2469.73957
P058,0,1.99228,0.875965,2675,23,asage,361.0662502
P058,0,0.568545,1.90213,2579,19,asage,884.2722028
P059,0,1.69466,1.71934,1695,0,asage,595.5933799
P059,0,0.262589,0.324556,1809,9,asage,1647.326102
P059,0,0.388553,0.208715,1754,3,asage,1873.004044
P059,0,0.340869,1.75203,2271,4,asage,1086.16255
P059,0,1.91381,0.593862,2059,8,asage,2070.714068
P059,0,0.68823,0.0498425,1761,2,asage,3241.559898
P059,0,1.69985,0.285715,2080,8,asage,799.5074092
P059,0,1.69466,1.71934,1718,1,asage,7148.820097
P059,0,0.565251,0.0994484,2005,9,asage,1114.227509
P059,0,1.69466,1.71934,1713,0,asage,8324.538149
P059,0,0.0985512,0.567114,2078,9,asage,5368.430919
P059,0,1.96221,0.727678,2084,10,asage,3028.238381
P059,0,0.0442209,0.705914,1756,4,asage,7543.892337
P059,0,0.00636864,0.88732,2158,8,asage,2109.159799
P059,0,1,0,1762,2,asage,5347.946378
P059,0,0.73037,1.96296,1843,6,asage,2508.665627
P059,0,1.94595,0.675676,1913,4,asage,915.1358205
P059,0,0.197256,0.403676,2188,26,asage,1737.541637
P059,0,1.69466,1.71934,1747,2,asage,2229.810939
P059,0,1.15754,1.98751,1897,5,asage,393.3757631
P059,0,0.138634,1.50799,2102,18,asage,5318.90194
P059,0,1.70711,0.292893,1770,2,asage,3060.161868
P059,0,1.28744,0.0422026,1793,2,asage,11855.69722
P059,0,0.561081,1.89853,1746,3,asage,3831.68684
P059,0,7.37E-05,0.987855,2080,14,asage,1406.036813
P059,0,1.69466,1.71934,1736,2,asage,9100.605808
P059,0,1.69466,1.71934,1743,1,asage,1990.042262
P059,0,1.69466,1.71934,1718,2,asage,1017.879488
P059,0,0.488401,0.140776,1790,14,asage,1531.681262
P059,0,1.49101,1.87115,1748,5,asage,1161.870093
P059,0,1.69466,1.71934,1731,1,asage,9453.559032
P059,0,0.473645,1.85026,2046,19,asage,1405.882408
P059,0,1.69466,1.71934,1715,1,asage,6920.7923
P059,0,0.0485555,0.69218,1768,4,asage,3468.571493
P059,0,1.8,1.6,1796,4,asage,2297.140454
P059,0,0.961497,0.000741541,1930,4,asage,697.5952698
P059,0,1.96828,1.24988,2216,13,asage,1957.207978
P059,0,1.61614,0.212361,2076,10,asage,2303.177436
P059,0,1.69466,1.71934,1701,0,asage,1587.617112
P059,0,1.69466,1.71934,1698,0,asage,1595.615119
P059,0,0.0271938,0.768379,2546,24,asage,8574.31558
P059,0,1.10322,0.00534135,2577,17,asage,6433.330014
P059,0,1.64765,0.238061,2568,8,asage,112.0053396
P059,0,0.262327,0.324842,2519,30,asage,1837.939345
P059,0,0.534253,1.88492,2136,6,asage,878.6540844
P062,0,0.212772,0.383338,1771,9,asage,7377.457116
P062,0,1.69466,1.71934,1704,1,asage,1816.03851
P062,0,1.69466,1.71934,1716,0,asage,350.7053865
P062,0,1.73106,0.317682,1820,5,asage,2741.428955
P062,0,0.00720441,0.88018,1749,5,asage,5553.858094
P062,0,0.0329254,0.745507,1893,3,asage,12934.36643
P062,0,1.49614,0.131757,1779,4,asage,9792.778897
P062,0,1.69466,1.71934,1713,0,asage,9591.424623
P062,0,0.00846553,0.870156,2103,10,asage,5001.139276
P062,0,0.616781,0.0763427,2118,5,asage,277.4549554
P062,0,0.148342,0.475903,1823,6,asage,2991.497839
P062,0,1.99026,1.13925,1945,9,asage,980.3866578
P062,0,0.771248,1.97348,2043,4,asage,2683.48393
P062,0,0.343219,0.245918,1764,4,asage,1514.59573
P062,0,1.69466,1.71934,1721,1,asage,4777.406963
P062,0,1,0,1737,4,asage,8188.954832
P062,0,1.69466,1.71934,1716,0,asage,5591.281268
P062,0,1.23435,0.0278473,2071,4,asage,1835.866113
P062,0,1.69466,1.71934,1718,0,asage,5723.178601
P062,0,0.564226,1.90006,2166,15,asage,581.8124878
P062,0,0.154369,1.53377,1821,5,asage,2558.151087
P062,0,0.0644578,0.646785,1797,13,asage,6857.766574
P062,0,0.0221976,0.790471,1753,3,asage,2444.08215
P062,0,1.97185,0.7644,1748,3,asage,8627.161901
P062,0,0.395613,0.203309,1787,15,asage,7626.886825
P062,0,0.777639,1.97496,1746,9,asage,1060.303126
P062,0,1.69466,1.71934,1726,2,asage,6070.259053
P062,0,0.528051,0.118374,2036,1,asage,354.9198158
P062,0,1.69466,1.71934,1745,1,asage,11236.65077
P062,0,1.99099,1.13392,1784,3,asage,4341.246119
P062,0,1.69466,1.71934,1718,1,asage,7012.735475
P062,0,1.69466,1.71934,1711,0,asage,6146.661009
P062,0,0.0853134,1.40416,2325,18,asage,2903.297807
P062,0,0.771221,1.97348,2194,10,asage,4258.15687
P062,0,0.4,0.2,1918,4,asage,1125.199727
P062,0,0.0309855,1.247,2142,12,asage,3847.626284
P062,0,1.7579,1.65237,1867,6,asage,3705.196671
P062,0,1.87929,1.47628,2679,17,asage,996.0411885
P062,0,0.131757,0.503861,2496,31,asage,1775.272253
P062,0,1.92308,0.615385,2185,18,asage,1988.973214
P062,0,1.70711,0.292893,2338,23,asage,1395.278948
P062,0,1.44721,0.105573,2559,21,asage,8171.334927
P063,0,1.69466,1.71934,1727,1,asage,700.271798
P063,0,7.86E-05,1.01254,2047,4,asage,1365.469505
P063,0,1.38806,1.92164,1763,3,asage,1634.910477
P063,0,0.00559717,0.894345,1791,4,asage,3158.464902
P063,0,1.78935,1.61394,1854,5,asage,1968.118482
P063,0,1.89822,0.560447,1989,0,asage,976.4155744
P063,0,1.99872,0.949432,2036,19,asage,751.738227
P063,0,0.157235,0.461718,2071,7,asage,1728.727081
P063,0,0.0887718,1.4119,1718,3,asage,7008.859475
P063,0,0.32172,1.7348,2069,20,asage,866.2734665
P063,0,0.0586606,0.662539,1869,8,asage,4023.10927
P063,0,0.228627,0.363617,2154,21,asage,5100.857505
P063,0,1.85132,0.47535,1761,3,asage,1484.570779
P063,0,0.731201,1.9632,2218,13,asage,2361.301037
P063,0,1.69466,1.71934,1723,2,asage,1361.276857
P063,0,1,0,1955,1,asage,960.0485556
P063,0,0.875965,0.00772214,1881,3,asage,312.7538575
P063,0,0.0194193,1.19612,1768,4,asage,7376.593136
P063,0,1.91381,1.40614,1952,7,asage,1446.608996
P063,0,1.69466,1.71934,1733,1,asage,792.8336923
P063,0,1.40031,1.91638,2121,9,asage,1199.931166
P063,0,1.69466,1.71934,1726,2,asage,5032.764925
P063,0,1.69466,1.71934,1751,1,asage,3417.954289
P063,0,1.69466,1.71934,1714,0,asage,6649.359566
P063,0,1.29001,0.0429756,1874,8,asage,5188.258542
P063,0,0.183032,0.423317,1763,3,asage,2839.897795
P063,0,1.69466,1.71934,1760,2,asage,3619.248935
P063,0,1.93084,1.36542,2124,4,asage,756.2903023
P063,0,1.82219,0.43079,2089,10,asage,603.4088777
P063,0,0.415536,1.81142,2213,11,asage,1774.784869
P063,0,0.348619,0.241249,2429,16,asage,708.5426978
P063,0,0.992257,3.00E-05,2085,7,asage,390.9717562
P063,0,0.875965,0.00772214,2678,29,asage,2552.949863
P063,0,1,0,2113,2,asage,210.2927556
P063,0,1.52736,1.84964,2711,25,asage,1883.089234
P063,0,1.24254,0.0298575,2536,16,asage,393.7472233
P065,0,1.69466,1.71934,1712,1,asage,6139.839354
P065,0,1.99145,1.13045,2165,11,asage,751.6426981
P065,0,0.552786,1.89443,1744,2,asage,2939.815747
P065,0,0.0821937,0.602972,2071,7,asage,667.702435
P065,0,0.00102246,1.04521,1916,5,asage,9700.690568
P065,0,1.99906,0.956563,1743,3,asage,7693.672804
P065,0,0.549629,1.89284,1741,3,asage,1244.71082
P065,0,0.580942,1.90796,2034,7,asage,2283.876324
P065,0,0.550171,1.89311,1762,2,asage,6236.566546
P065,0,1.44721,1.89443,1819,5,asage,2251.916522
P065,0,1.30718,1.95165,2095,3,asage,450.7295626
P065,0,1.69466,1.71934,1731,1,asage,4168.979215
P065,0,1.8782,1.4783,2076,14,asage,288.5452541
P065,0,0.141457,0.487259,1859,6,asage,3920.169134
P065,0,0.0049628,1.0995,1746,5,asage,1004.785789
P065,0,0.219015,1.62455,1945,10,asage,3583.963058
P065,0,1.70711,1.70711,1731,2,asage,1770.249358
P065,0,1.75569,1.65493,1761,5,asage,1461.691082
P065,0,0.00611627,0.889568,2034,10,asage,2054.453966
P065,0,0.00611627,1.11043,1762,5,asage,1815.847139
P065,0,0.549367,0.107291,1770,2,asage,11426.1905
P065,0,1.69466,1.71934,1713,1,asage,6818.175391
P065,0,1.69466,1.71934,1712,1,asage,6372.065463
P065,0,0.0423582,0.712038,2012,3,asage,667.3346282
P065,0,0.000458837,0.969711,1991,8,asage,1582.339419
P065,0,1.69466,1.71934,1722,2,asage,8318.039862
P065,0,1.99888,1.04721,1793,2,asage,11276.69926
P065,0,0.320216,1.73341,1780,2,asage,3863.51246
P065,0,1,2,1878,2,asage,275.6268275
P065,0,1.9534,1.30171,1951,16,asage,2348.798642
P065,0,1.73054,0.317129,2137,7,asage,897.9445582
P065,0,0.00204825,1.06397,1815,4,asage,882.1404591
P065,0,1.4138,1.91037,1925,13,asage,360.111903
P065,0,1.46099,1.88741,2092,13,asage,1522.925078
P065,0,1.79055,1.6124,2294,15,asage,1311.045889
P065,0,1.69466,1.71934,1715,1,asage,5603.659068
P065,0,1.69466,1.71934,1703,0,asage,1718.111721
P065,0,1.47885,1.8779,2357,15,asage,3755.984463
P066,0,1.92848,0.628609,2079,11,asage,866.6693637
P066,0,1.9922,0.875352,1955,5,asage,1895.236113
P066,0,1.69466,1.71934,1692,2,asage,890.5629597
P066,0,1.40317,0.0848738,1969,4,asage,257.0232416
P066,0,1.69466,1.71934,1720,1,asage,7067.873826
P066,0,1.69466,1.71934,1717,0,asage,6190.469689
P066,0,2,1,1737,2,asage,2696.71251
P066,0,0.00864524,0.868791,2090,9,asage,670.2318758
P066,0,1.69466,1.71934,1744,2,asage,11463.83916
P066,0,0.273263,1.68692,2037,8,asage,2526.730744
P066,0,0.131191,0.504853,1904,10,asage,774.220931
P066,0,1.89288,0.549705,2024,12,asage,1080.575343
P066,0,0.560347,1.89817,1720,1,asage,6837.338876
P066,0,1.69466,1.71934,1735,1,asage,3130.010938
P066,0,0.292893,0.292893,1771,2,asage,5421.573012
P066,0,1.93016,1.36717,1761,4,asage,1942.31033
P066,0,1.8843,1.46691,1960,7,asage,568.0775384
P066,0,0.815711,1.98287,2081,11,asage,299.2181271
P066,0,0.36592,0.226732,1793,4,asage,3475.813929
P066,0,1.28335,0.0409823,1759,4,asage,4039.074285
P066,0,1.70711,0.292893,1760,5,asage,746.6460007
P066,0,1.90306,0.570477,1994,14,asage,4913.892193
P066,0,0.262952,1.67584,1772,3,asage,6340.944258
P066,0,1.69466,1.71934,1722,2,asage,7083.139046
P066,0,1.69466,1.71934,1743,2,asage,4369.990316
P066,0,0.514357,0.125843,1791,4,asage,3859.526746
P066,0,1.93405,1.35714,1802,6,asage,1337.561282
P066,0,1.00856,3.66E-05,1761,2,asage,5357.355876
P066,0,0.996131,1.99999,1883,19,asage,7347.690022
P066,0,1.62301,1.78222,1908,14,asage,2388.394047
P066,0,1.69311,1.72083,2296,14,asage,3376.481157
P066,0,1.69466,1.71934,1713,0,asage,9780.172423
P066,0,0.0421737,1.28735,1764,3,asage,2762.218351
P066,0,1.94749,0.680221,1805,2,asage,1661.412017
P066,0,1.45829,0.111197,2001,13,asage,1114.554496
P066,0,1.05596,0.00156695,2044,12,asage,530.434669
P066,0,1.92949,0.631155,2036,11,asage,867.2474305
P066,0,1.04994,0.00124764,2419,14,asage,987.3859989
P066,0,1.69466,1.71934,1713,0,asage,6866.837336
P066,0,1.69466,1.71934,1716,1,asage,6862.809143
P066,0,1.69466,1.71934,1714,0,asage,6220.052393
P066,0,1.99062,1.13664,2597,19,asage,2071.159151
P066,0,1.01552,0.000120401,2668,6,asage,700.5125102
P066,0,1.66304,1.74859,2694,21,asage,1065.331493
P066,0,2,1,2536,22,asage,7884.768648
OR52,1,0.25283,0.335367,2592,1,asage,527.882474
OR52,1,0.000346065,1.02631,2475,28,asage,440.2463807
OR52,1,0.143936,0.483131,2227,13,asage,361.4320926
OR52,1,1.92027,1.39129,2206,10,asage,245.7421358
OR52,1,1.22026,0.024559,2226,15,asage,330.4896227
OR52,1,1.85543,1.51791,2237,10,asage,336.4488098
OR52,1,0.0817888,1.39609,2179,6,asage,221.8470347
OR52,1,1.77611,1.63059,1875,16,asage,9002.15668
OR52,1,0.778379,1.97513,1884,16,asage,10345.65252
OR52,1,0.024559,1.22026,1883,17,asage,9818.122607
OR52,1,1.76003,1.64988,1836,13,asage,10097.5083
OR52,1,0.0735335,0.623623,1839,13,asage,8478.18539
OR52,1,0.163446,1.54788,1854,12,asage,10312.99095
OR52,1,1.85573,1.51742,1883,8,asage,10280.66358
OR52,1,1.9381,0.653626,1816,10,asage,10348.28064
OR52,1,0.0647137,1.35389,1841,16,asage,8449.585556
OR52,1,1.92338,1.38388,1794,8,asage,9815.763927
OR52,1,1.9918,1.12783,1885,18,asage,8520.287473
OR52,1,0.0819377,0.603564,1799,6,asage,8811.846835
OR52,1,0,1,1812,10,asage,10013.97672
OR52,1,1.97217,1.23426,1808,8,asage,8650.183767
OR52,1,0.26006,0.327327,1810,6,asage,8727.668711
OR52,1,1.0051,1.99999,1780,3,asage,10009.84115
P001,1,0.676594,0.0537395,2287,21,asage,1058.419714
P001,1,0.829039,0.0147223,2321,11,asage,504.2456222
P001,1,1.8,0.4,2408,24,asage,235.4088471
P001,1,0.568544,0.0978658,2350,14,asage,414.7602402
P001,1,0.0223315,0.789847,2350,21,asage,1303.587233
P001,1,0.936635,1.99799,2394,13,asage,293.5023963
P001,1,1.73279,1.68045,2382,24,asage,355.8827445
P001,1,1.10093,1.99489,2214,15,asage,280.5059102
P001,1,0.222755,0.370802,2377,22,asage,180.7300647
P001,1,1.95833,1.28566,2439,17,asage,385.7239417
P001,1,1.38126,1.92447,2490,19,asage,723.7424524
P001,1,1.65678,1.75408,2520,15,asage,870.2983609
P001,1,1.97538,1.22052,2525,21,asage,940.641671
P001,1,1.71222,0.298043,2428,21,asage,415.4086264
P001,1,1.34425,1.93888,2454,15,asage,484.6274484
P001,1,0.62923,0.0712752,2452,2,asage,413.8182466
P001,1,1.65079,1.75926,2472,19,asage,591.0419252
P001,1,0.00327092,1.08082,2377,25,asage,166.483665
P001,1,1.93353,1.3585,2433,14,asage,307.8590562
P001,1,0.00153965,0.94453,2416,11,asage,629.0736848
P001,1,0.156338,1.53688,2438,19,asage,327.2415953
P001,1,0.0187512,0.807255,2463,18,asage,571.591006
P001,1,1.96152,0.725279,2444,19,asage,534.2527867
P001,1,1.95833,1.28566,2439,17,asage,387.4793793
